DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Address,Cross Street,Location,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
161716431,09/14/2016,09/14/2016,1800,17,Devonshire,1764,997,TRAFFIC COLLISION,3011 3037 3028 3101 3401 3701 4026 3034,,M,W,101,STREET,NORDHOFF                     ST,CORBIN                       AV,"(34.2355, -118.5623)",18513,97,306,,2,77
161804499,01/10/2015,01/10/2015,1800,18,Southeast,1804,997,TRAFFIC COLLISION,3006 3028 3101 4018 0605,,F,H,101,STREET,CENTRAL                      AV,87TH                         ST,"(33.9593, -118.2564)",22351,798,1175,7,13,45
161805145,01/23/2016,01/23/2016,1800,18,Southeast,1823,997,TRAFFIC COLLISION,4025 3003 3026 3029 3101 3036,34,F,B,101,STREET,AVALON                       AV,104TH                        ST,"(33.9419, -118.2652)",22352,807,359,7,14,45
161716270,09/09/2016,09/09/2016,1800,17,Devonshire,1721,997,TRAFFIC COLLISION,3004 3026 3037 3101 3401 3701 4017,41,F,H,101,STREET,TOPANGA CANYON               BL,RONALD REAGA,"(34.2661, -118.6153)",4284,88,1252,,2,43
161720299,11/25/2016,11/25/2016,1800,17,Devonshire,1764,997,TRAFFIC COLLISION,3004 3036 3026 3101 3401 3701 4017,57,M,W,101,STREET,CORBIN                       AV,PLUMMER                      ST,"(34.2428, -118.5623)",18513,97,306,,2,77
161805459,01/29/2016,01/20/2016,1800,18,Southeast,1842,997,TRAFFIC COLLISION,4018 3037 3004 3028 3030 3101,44,M,B,101,STREET,MAIN                         ST,IMPERIAL                     HY,"(33.931, -118.2739)",24355,809,1194,7,15,53
161719558,11/14/2016,11/09/2016,1800,17,Devonshire,1745,997,TRAFFIC COLLISION,3004 3036 3026 3101 3401 3701 4019,50,F,H,101,STREET,SAN JOSE,ENCINO,"(34.2613, -118.5154)",19329,83,1416,,2,79
161717845,10/05/2016,10/05/2016,1800,17,Devonshire,1728,997,TRAFFIC COLLISION,3004 3026 3037 3602 3101 3401 3701 4017,24,F,B,101,STREET,CORBIN                       AV,NORDHOFF                     ST,"(34.2707, -118.5345)",18905,82,1415,,2,87
161720271,11/23/2016,11/23/2016,1800,17,Devonshire,1785,997,TRAFFIC COLLISION,1501 3004 3037 3030 3028 3401 3701 4017,22,F,W,101,STREET,LINDLEY                      AV,PARTHENIA                    ST,"(34.2301, -118.5273)",18514,106,1424,,2,65
161804775,01/16/2016,01/16/2016,1800,18,Southeast,1863,997,TRAFFIC COLLISION,3003 3026 3102 4018,52,M,O,101,STREET,AVALON                       BL,120TH                        ST,"(33.9237, -118.2652)",24354,810,1195,7,15,53
161721767,12/28/2016,12/16/2016,1800,17,Devonshire,1785,997,TRAFFIC COLLISION,3006 3030 3028 3101 3401 3701 4017 3037,51,M,W,103,ALLEY,RESEDA                       BL,PRAIRIE                      ST,"(34.2391, -118.5361)",18513,108,939,,2,77
161719272,11/07/2016,11/07/2016,1800,17,Devonshire,1794,997,TRAFFIC COLLISION,3006 3037 3025 3103 3401 3701 4026,58,M,W,101,STREET,NAPA                         ST,NESTLE                       AV,"(34.2265, -118.5307)",18514,112,590,,2,65
161720892,12/10/2016,12/08/2016,1800,17,Devonshire,1701,997,TRAFFIC COLLISION,3004 3037 3026 3101 3401 3701 4019,51,F,B,101,STREET,RINALDI                      ST,TOWN CENTER                  DR,"(34.2866, -118.5754)",18905,66,1531,14,2,48
161717772,10/01/2016,10/01/2016,1800,17,Devonshire,1735,997,TRAFFIC COLLISION,1501 3006 3030 3037 3028 3101 3401 4017,53,M,O,101,STREET,17600    HORACE                       ST,,"(34.2697, -118.5175)",19329,79,1533,,2,79
161717323,10/01/2016,10/01/2016,1800,17,Devonshire,1794,997,TRAFFIC COLLISION,3011 3037 3034 3028 3101 3401 3701 4026,,X,X,101,STREET,CHASE                        ST,RESEDA                       BL,"(34.2246, -118.5361)",18513,113,590,,2,65
161721189,12/11/2016,12/11/2016,1800,17,Devonshire,1754,997,TRAFFIC COLLISION,3006 3028 3030 3037 3101 3401 3701 4017,23,M,W,101,STREET,RESEDA                       BL,MAYALL,"(34.2533, -118.5361)",18513,81,299,,2,77
161718115,10/11/2016,10/11/2016,1800,17,Devonshire,1795,997,TRAFFIC COLLISION,3009 3025 3037 3101 3401 3701 4017,71,M,W,101,STREET,PARTHENIA                    ST,AMESTOY                      AV,"(34.2285, -118.507)",18514,111,1540,,2,65
161715660,08/29/2016,08/29/2016,1800,17,Devonshire,1743,997,TRAFFIC COLLISION,3004 3036 3034 3026 3101 3401 3701 4026,42,F,O,101,STREET,RESEDA                       BL,CHATSWORTH                   ST,"(34.2645, -118.5361)",18905,82,1537,,2,77
161806175,02/12/2016,02/12/2016,1800,18,Southeast,1802,997,TRAFFIC COLLISION,4018 3037 3004 3025 3029 3101,59,F,B,101,STREET,99TH                         ST,SAN PEDRO,"(33.956, -118.2772)",22352,800,358,7,14,45
161804049,01/02/2016,01/02/2016,1800,18,Southeast,1834,997,TRAFFIC COLLISION,3006 3028 3030 3101 4018,21,F,H,101,STREET,AVALON                       ST,108TH                        ST,"(33.9383, -118.2652)",24355,808,1190,7,14,45
161821713,11/23/2016,11/22/2016,1800,18,Southeast,1864,997,TRAFFIC COLLISION,4025 3037 3006 3028 3030 3101,38,M,H,101,STREET,118TH                        ST,STANFORD                     AV,"(33.9267, -118.2622)",24354,810,1196,7,15,53
161822026,11/29/2016,11/29/2016,1800,18,Southeast,1864,997,TRAFFIC COLLISION,0605 1300 4005 3028 3030 3102 3037 3006,,M,O,101,STREET,IMPERIAL                     HY,CENTRAL                      AV,"(33.9295, -118.2543)",24354,809,1193,7,15,
161809445,04/12/2016,04/12/2016,1800,18,Southeast,1864,997,TRAFFIC COLLISION,1501 3028 3030 3101 3037 3004,37,M,H,101,STREET,CENTRAL                      AV,IMPERIAL                     HY,"(33.9295, -118.2543)",24354,809,1193,7,15,
161810467,05/04/2016,05/04/2016,1800,18,Southeast,1844,997,TRAFFIC COLLISION,3037 3004 3026 3101,38,M,B,101,STREET,SAN PEDRO                    ST,108TH                        ST,"(33.9383, -118.2695)",24355,808,1190,7,14,45
161810768,05/11/2016,05/10/2016,1800,18,Southeast,1871,997,TRAFFIC COLLISION,0605 3037 3003 3024 3101,28,F,W,101,STREET,135TH                        ST,VERMONT                      AV,"(33.9092, -118.2914)",24684,939,900,7,15,53
161811004,05/15/2016,05/14/2016,1800,18,Southeast,1841,997,TRAFFIC COLLISION,4025 3037 3003 3027 3101 3501,77,M,B,101,STREET,VERMONT                      AV,111TH                        ST,"(33.9346, -118.2916)",23675,1947,206,7,14,53
161811134,05/17/2016,05/17/2016,1800,18,Southeast,1871,997,TRAFFIC COLLISION,4025 3028 3030 3101 3037 3004,37,M,H,101,STREET,149TH                        ST,VERMONT                      AV,"(33.8969, -118.2914)",24684,940,761,7,15,53
161822859,12/13/2016,12/13/2016,1800,18,Southeast,1849,997,TRAFFIC COLLISION,3009 3026 3029 3101 4018,51,M,B,101,STREET,SANTA ANA                    BL,WEIGAND,"(33.9327, -118.2351)",24354,824,1185,7,15,40
161811469,05/23/2016,05/23/2016,1800,18,Southeast,1802,997,TRAFFIC COLLISION,0605 3036 3004 3026 3104,31,F,H,101,STREET,BROADWAY                     ST,92ND                         ST,"(33.9528, -118.2782)",22352,800,1172,7,14,45
161815564,08/04/2016,08/04/2016,1800,18,Southeast,1802,997,TRAFFIC COLLISION,3013 3028 3030 3101 4018,78,M,B,101,STREET,MAIN                         ST,87TH                         ST,"(33.9591, -118.2739)",22352,800,358,7,14,45
161822482,12/07/2016,12/06/2016,1800,18,Southeast,1804,997,TRAFFIC COLLISION,4025 3037 3028 3030 3101,55,F,B,103,ALLEY,88TH                         ST,MCKINLEY                     ST,"(33.9574, -118.2608)",22351,798,1175,7,13,45
161818505,09/26/2016,09/26/2016,1800,18,Southeast,1864,997,TRAFFIC COLLISION,3004 3028 3101 4018 3034,35,M,B,101,STREET,IMPERIAL                     HY,CENTRAL,"(33.9295, -118.2543)",24354,809,1193,7,15,
161815016,07/26/2016,07/25/2016,1800,18,Southeast,1823,997,TRAFFIC COLLISION,0605,48,F,H,101,STREET,10200    AVALON                       BL,,"(33.947, -118.2684)",22352,805,1177,7,14,45
161815915,08/11/2016,08/11/2016,1800,18,Southeast,1863,997,TRAFFIC COLLISION,4025 3037 3004 3028 3030 3101,38,F,H,101,STREET,120TH                        ST,MAIN                         AV,"(33.9271, -118.2659)",24355,810,1195,7,15,53
161817483,09/08/2016,09/07/2016,1800,18,Southeast,1862,997,TRAFFIC COLLISION,3011 3028 3101 4018 3034,31,F,B,101,STREET,BROADWAY,117TH,"(33.9274, -118.2782)",24355,816,719,7,15,53
161813299,06/23/2016,06/23/2016,1800,18,Southeast,1837,997,TRAFFIC COLLISION,,,M,X,101,STREET,115TH                        ST,GRANDEE,"(33.9303, -118.2435)",24354,822,658,7,15,40
161821894,11/14/2016,11/14/2016,1800,18,Southeast,1864,997,TRAFFIC COLLISION,3004 3026 3029 3101 4018 3036,59,F,B,101,STREET,118TH                        ST,CENTRAL                      AV,"(33.9264, -118.2543)",24354,810,1196,7,15,53
161808822,04/05/2016,04/04/2016,1800,18,Southeast,1831,997,TRAFFIC COLLISION,4025 3028 3030 3037 3006,49,M,H,101,STREET,149TH                        ST,FIGUEROA,"(33.9201, -118.2868)",23675,938,803,7,15,53
161822567,12/09/2016,12/07/2016,1800,18,Southeast,1842,997,TRAFFIC COLLISION,3004 3028 3030 3101 4018,38,M,H,101,STREET,MAIN,IMPERIAL,"(33.931, -118.2739)",24355,809,1194,7,15,53
161820519,10/30/2016,10/30/2016,1800,18,Southeast,1839,997,TRAFFIC COLLISION,3004 3028 3030 3101 4018,62,M,B,101,STREET,107TH                        ST,JUNIPER,"(33.9389, -118.2328)",22351,823,1184,7,15,40
161813813,07/03/2016,07/03/2016,1800,18,Southeast,1846,997,TRAFFIC COLLISION,0605 3037 3004 3028 3030 3101 4018,45,F,H,101,STREET,CENTRAL                      AV,LANZIT                       AV,"(33.9351, -118.2542)",24354,821,1193,7,15,40
161819223,10/09/2016,10/08/2016,1800,18,Southeast,1802,997,TRAFFIC COLLISION,4025 3037 3004 3028 3030 3101,35,F,H,101,STREET,88TH                         PL,BROADWAY                     ST,"(33.9565, -118.2782)",22352,800,358,7,14,45
161822754,12/09/2016,12/05/2016,1800,18,Southeast,1841,997,TRAFFIC COLLISION,0605 4018 3025 3029 3101 3036 3003,,M,X,102,SIDEWALK,109TH                        ST,BARING CROSS,"(33.9373, -118.2894)",23675,814,362,7,14,45
161812024,06/02/2016,06/02/2016,1800,18,Southeast,1821,997,TRAFFIC COLLISION,0605 3037 3004 3028 3030 3101 4018,,X,X,101,STREET,CENTURY                      BL,VERMONT                      AV,"(33.9455, -118.2916)",23675,803,202,7,14,45
161814053,07/07/2016,07/06/2016,1800,18,Southeast,1821,997,TRAFFIC COLLISION,4025 3028 3030 3101 3006 3037,40,F,B,108,PARKING LOT,VERMONT                      AV,CENTURY                      BL,"(33.9455, -118.2916)",23675,803,202,7,14,45
161812612,06/12/2016,06/11/2016,1800,18,Southeast,1831,997,TRAFFIC COLLISION,4025 3037 3028 3030 3101,39,F,B,108,PARKING LOT,W  120TH                        ST,VERMONT                      ST,"(33.9237, -118.2915)",23675,815,735,7,15,53
161812873,06/15/2016,06/15/2016,1800,18,Southeast,1881,997,TRAFFIC COLLISION,0605 3036 3004 3025 3026 3101 4018,20,M,H,101,STREET,FIGUEROA                     ST,GARDENA                      AV,"(33.8819, -118.2826)",24685,941,1197,7,15,53
161810608,05/08/2016,05/07/2016,1800,18,Southeast,1844,997,TRAFFIC COLLISION,4025 3036 3008 3028 3030 3101,23,F,H,101,STREET,110TH                        ST,STANFORD                     AV,"(33.9357, -118.263)",24354,808,1190,7,14,45
161907396,03/01/2016,02/29/2016,1800,19,Mission,1901,997,TRAFFIC COLLISION,3011 3037 3032 3028 3101 3401 3701 4026,59,F,W,101,STREET,GLENOAKS                     BL,FOOTHILL                     FY,"(34.3236, -118.4695)",18912,45,1397,,1,47
161915305,07/24/2016,07/23/2016,1800,19,Mission,1989,997,TRAFFIC COLLISION,3030 3028 3037 3101 4026 3006,75,M,H,101,STREET,ROSCOE                       BL,NAGLE                        AV,"(34.2217, -118.4222)",19335,163,448,,3,21
161904314,01/08/2016,01/07/2016,1800,19,Mission,1964,997,TRAFFIC COLLISION,3004 3028 3030 3037 3101 3401 3701 4009,42,F,H,101,STREET,VAN NUYS                     BL,TUPPER                       ST,"(34.2391, -118.4502)",19730,136,319,,3,59
161905021,01/21/2016,01/21/2016,1800,19,Mission,1958,997,TRAFFIC COLLISION,3004 3026 3101 3401 3701 4026 3037,,M,H,101,STREET,VAN NUYS                     BL,CANTERBURY                   AV,"(34.2492, -118.4452)",18907,130,1127,,3,41
161914524,07/07/2016,07/04/2016,1800,19,Mission,1918,997,TRAFFIC COLLISION,3006 3030 3028 3101 3401 3701 3037 4016,,M,X,101,STREET,BROMONT                      AV,FREMONT                      ST,"(34.3028, -118.4269)",18910,42,285,,1,47
161915342,07/25/2016,07/24/2016,1800,19,Mission,1925,997,TRAFFIC COLLISION,3030 3028 3101 3701 4026 3006 3037,50,M,H,101,STREET,AZTEC                        ST,BEAVER                       ST,"(34.2976, -118.4505)",18912,60,1225,,1,47
161904292,01/07/2016,12/13/2015,1800,19,Mission,1987,997,TRAFFIC COLLISION,3004 3028 3030 3037 3101 3401 3701 4026,24,F,O,101,STREET,CHASE                        ST,WOODMAN                      AV,"(34.2272, -118.4359)",19730,140,307,,3,59
161906849,02/20/2016,02/20/2016,1800,19,Mission,1944,997,TRAFFIC COLLISION,3004 3036 3029 3025 3101 3401 3701 4026,50,F,H,101,STREET,ILEX                         AV,FOX                          ST,"(34.2784, -118.4369)",18910,1059,178,,1,4
161905637,01/31/2016,01/31/2016,1800,19,Mission,1959,997,TRAFFIC COLLISION,3004 3028 3030 3037 3101 3401 3701 4026,29,M,H,101,STREET,STANWIN                      AV,TERRA BELLA                  ST,"(34.2474, -118.4333)",18907,129,403,,3,41
161911897,05/18/2016,05/18/2016,1800,19,Mission,1923,997,TRAFFIC COLLISION,3004 3026 3101 3401 3701 4017 3037,45,M,H,101,STREET,SEPULVEDA                    BL,RAYEN                        AV,"(34.2319, -118.4676)",18914,123,420,,3,73
161908531,03/17/2016,03/17/2016,1800,19,Mission,1987,997,TRAFFIC COLLISION,3004 3036 3026 3101 3401 3701 4019,37,F,H,101,STREET,ROSCOE                       BL,BARDWELL                     AV,"(34.2217, -118.43)",19730,151,1040,,3,41
161915240,07/22/2016,07/22/2016,1800,19,Mission,1984,997,TRAFFIC COLLISION,3030 3028 3037 3101 3401 3701 4026 3006,22,F,H,101,STREET,WILLIS                       AV,CHASE                        ST,"(34.2247, -118.4553)",19730,147,419,,3,59
161909998,04/15/2016,04/15/2016,1800,19,Mission,1999,997,TRAFFIC COLLISION,3004 3026 3029 3032 3037 3101 3401 3701 4026,44,M,H,108,PARKING LOT,ROSCOE                       BL,WOODMAN                      AV,"(34.2217, -118.4328)",19730,151,1040,,3,59
161909321,04/03/2016,04/01/2016,1800,19,Mission,1964,997,TRAFFIC COLLISION,3008 3026 3101 3401 3701 4019 3037,33,M,H,101,STREET,VAN NUYS                     BL,TUPPER                       ST,"(34.2391, -118.4502)",19730,136,319,,3,59
162004844,01/21/2016,01/19/2016,1800,20,Olympic,2024,997,TRAFFIC COLLISION,3003 3028 3035 3037 3101 3401 3701 4020,,,,101,STREET,NORMANDIE                    AV,6TH                          ST,"(34.0636, -118.3004)",23081,591,1261,,12,89
162004537,01/12/2016,01/12/2016,1800,20,Olympic,2044,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4027,35,F,A,101,STREET,8TH,KINGSLEY,"(34.0577, -118.3031)",22722,606,647,,12,89
161916021,08/05/2016,08/03/2016,1800,19,Mission,1942,997,TRAFFIC COLLISION,3036 3030 3028 3101 3401 3701 4009 3004,59,M,H,101,STREET,VAN NUYS                     BL,LEV                          AV,"(34.2546, -118.4379)",18907,131,399,,3,41
162004588,01/11/2016,01/11/2016,1800,20,Olympic,2033,997,TRAFFIC COLLISION,3003 3024 3035 3036 3101 3401 3701 4006,36,M,O,101,STREET,JAMES M WOOD,WESTERN                      AV,"(34.0559, -118.3091)",22722,611,647,,12,89
162005916,02/08/2016,02/08/2016,1800,20,Olympic,2034,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4020,35,F,A,101,STREET,IROLO                        ST,7TH                          ST,"(34.0598, -118.3009)",22726,,638,,12,89
161920119,10/16/2016,10/15/2016,1800,19,Mission,1936,997,TRAFFIC COLLISION,3003 3025 3037 3101 3401 3701 4026,23,M,H,101,STREET,RINALDI                      ST,ACALA                        AV,"(34.2808, -118.4526)",18910,71,1405,,1,4
161918391,09/16/2016,09/04/2016,1800,19,Mission,1998,997,TRAFFIC COLLISION,3006 3101 3401 3701 4019 3025 3037,,F,H,101,STREET,TYRONE                       AV,BURTON                       ST,"(34.2207, -118.4442)",19730,150,1300,,3,59
161921820,11/16/2016,11/14/2016,1800,19,Mission,1964,997,TRAFFIC COLLISION,3004 3028 3602 3026 3101 3401 3701 4019,38,M,H,101,STREET,VAN NUYS,NORDHOFF,"(34.2354, -118.4502)",19730,146,417,,3,59
161919471,10/04/2016,10/04/2016,1800,19,Mission,1921,997,TRAFFIC COLLISION,3030 3028 3101 3401 3701 4026 3004 3037,35,F,O,101,STREET,SAN FERNANDO                 RD,TYLER                        ST,"(34.3022, -118.4631)",18912,51,642,,1,47
161923652,12/19/2016,12/16/2016,1800,19,Mission,1936,997,TRAFFIC COLLISION,3004 3025 3029 3037 3101 3401 3701 4019,28,F,H,101,STREET,LAUREL CANYON                BL,SAN FERNANDO MISSION         BL,"(34.2787, -118.4534)",18910,71,1405,,1,4
162005328,01/28/2016,01/28/2016,1800,20,Olympic,2031,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4020,50,M,W,101,STREET,WESTERN                      AV,8TH                          ST,"(34.0581, -118.3091)",22722,610,638,,12,89
161919366,10/03/2016,10/02/2016,1800,19,Mission,1925,997,TRAFFIC COLLISION,,51,F,H,101,STREET,WILLOWBEND                   LN,HARVEST MOON                 DR,"(34.293, -118.449)",18912,60,1225,,1,47
161919257,09/29/2016,09/29/2016,1800,19,Mission,1998,997,TRAFFIC COLLISION,3006 3030 3028 3037 3101 3401 3701 4019 3032,47,F,F,108,PARKING LOT,ROSCOE                       BL,VAN NUYS                     BL,"(34.2216, -118.4488)",19730,145,419,,3,59
162005943,02/08/2016,02/08/2016,1800,20,Olympic,2023,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3101 3401 3701 4020,40,F,A,101,STREET,HARVARD                      BL,4TH                          ST,"(34.0672, -118.3041)",23081,592,879,,12,89
162005602,02/02/2016,02/01/2016,1800,20,Olympic,2022,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3101 3401 3701 4027,48,M,H,101,STREET,WITMER                       ST,6TH                          ST,"(34.0655, -118.3114)",23081,589,876,,7,86
162005911,02/06/2016,02/06/2016,1800,20,Olympic,2029,997,TRAFFIC COLLISION,3004 3028 3030 3035 3036 3101 3401 3701 4020,25,F,H,101,STREET,VIRGIL,3RD                          ST,"(34.069, -118.2869)",22721,580,885,16,8,80
162004202,12/29/2015,12/24/2015,1800,20,Olympic,2017,997,TRAFFIC COLLISION,3004 3028 3030 3035 3036 3101 3401 3701 4020,24,F,A,101,STREET,KENMORE                      AV,3RD                          ST,"(34.0691, -118.2967)",22721,583,1028,,12,89
161924060,12/23/2016,12/23/2016,1800,19,Mission,1975,997,TRAFFIC COLLISION,3004 3030 3028 3037 3032 3102 3401 3701 4019,42,F,H,101,STREET,WOODMAN                      AV,OSBORNE                      ST,"(34.2353, -118.4404)",18907,146,307,,3,59
162005258,01/26/2016,01/26/2016,1800,20,Olympic,2029,997,TRAFFIC COLLISION,3008 3026 3035 3037 3101 3401 3701 4027,27,M,B,101,STREET,WESTMORELAND,3RD,"(34.069, -118.2879)",22721,578,885,16,8,80
162004989,01/23/2016,01/23/2016,1800,20,Olympic,2071,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4027,56,F,H,101,STREET,WESTERN                      AV,PICO                         BL,"(34.0472, -118.309)",22723,618,897,,12,52
162004219,12/31/2015,12/31/2015,1800,20,Olympic,2013,997,TRAFFIC COLLISION,3006 3028 3030 3035 3036 3101 3401 3701 4020,47,F,K,101,STREET,WESTERN                      AV,1ST                          ST,"(34.0731, -118.3091)",22721,585,1125,,12,89
161922809,11/28/2016,11/28/2016,1800,19,Mission,1994,997,TRAFFIC COLLISION,3004 3036 3026 3101 3401 3701 4019,41,F,W,101,STREET,TITUS                        AV,VAN NUYS                     BL,"(34.2198, -118.4488)",19730,142,418,,3,59
161923193,12/11/2016,12/10/2016,1800,19,Mission,1954,997,TRAFFIC COLLISION,3006 3030 3037 3028 3101 3701 4026,61,F,H,101,STREET,GERMAIN                      ST,LEMONA                       AV,"(34.2621, -118.4586)",19330,72,398,,1,4
161923655,12/19/2016,12/17/2016,1800,19,Mission,1985,997,TRAFFIC COLLISION,3003 3026 3029 3032 3037 3102 3401 3701 4019,36,M,O,108,PARKING LOT,VAN NUYS                     BL,CHASE                        ST,"(34.2248, -118.4488)",19730,145,419,,3,59
161920065,10/15/2016,10/14/2016,1800,19,Mission,1904,997,TRAFFIC COLLISION,3011 3037 3030 3034 3028 3101 3401 3701 4026,99,X,X,101,STREET,POLK                         ST,GLADSTONE                    AV,"(34.3182, -118.4378)",18912,38,289,,1,47
161919347,10/02/2016,10/01/2016,1800,19,Mission,1972,997,TRAFFIC COLLISION,3006 3028 3030 3032 3037 3101 3401 3701 4019,26,F,H,108,PARKING LOT,SEPULVEDA                    BL,NORDHOFF                     ST,"(34.2355, -118.4676)",18914,122,1108,,1,73
